version,1_2,1_3,1_4,1_5,2_3,2_4,2_5,3_4,3_5,4_5,num_stmt,num_buckets,bucket_size
5,0.9844571428571428,0.9805714285714285,0.9801142857142857,0.9833142857142857,0.9796571428571429,0.9817142857142858,0.9858285714285714,0.9805714285714285,0.9819428571428571,0.9842285714285715,4375,87,50
11,0.9799749687108886,0.9835210680016687,0.9835210680016687,0.9843554443053817,0.9883187317480183,0.9826866916979557,0.9814351272423864,0.9828952857738841,0.9824780976220275,0.9835210680016687,4794,95,50
13,0.9864419910904513,0.9821809025760216,0.9845051326748014,0.9833430176254115,0.9862483052488863,0.9846988185163664,0.9827619601007166,0.9850861901994964,0.9852798760410614,0.9860546194073213,5163,103,50
15,0.6799999999999999,0.6914285714285715,0.7085714285714286,0.7371428571428571,0.6628571428571428,0.7485714285714286,0.6914285714285715,0.6857142857142857,0.6742857142857143,0.64,175,3,50
22,0.982546864899806,0.9831932773109243,0.9827623357035121,0.9821159232923938,0.9812540400775694,0.982546864899806,0.982546864899806,0.9814695108812755,0.9821159232923938,0.9808230984701573,4641,92,50
23,0.9595959595959596,0.9646464646464646,0.9494949494949495,0.9501262626262627,0.9608585858585859,0.9646464646464646,0.9564393939393939,0.9494949494949495,0.9577020202020202,0.9551767676767677,1584,31,50
27,0.986884143265512,0.9850344711619304,0.986884143265512,0.9835211030771818,0.9872204472843451,0.9840255591054313,0.986211535227846,0.9877249033125945,0.9870522952749285,0.9860433832184294,5947,118,50
