version,1_2,1_3,1_4,1_5,2_3,2_4,2_5,3_4,3_5,4_5,num_stmt,num_buckets,bucket_size
2,0.9841867469879518,0.983433734939759,0.9759036144578314,0.9789156626506024,0.9759036144578314,0.9796686746987951,0.9766566265060241,0.9781626506024096,0.9759036144578314,0.9706325301204819,1328,265,5
3,0.9726190476190476,0.9630952380952381,0.9595238095238096,0.9630952380952381,0.9654761904761905,0.975,0.9511904761904761,0.9738095238095238,0.955952380952381,0.9607142857142857,840,168,5
5,0.9084507042253521,0.9330985915492958,0.9401408450704225,0.9190140845070423,0.926056338028169,0.9330985915492958,0.9154929577464789,0.9366197183098591,0.9401408450704225,0.926056338028169,284,56,5
6,0.9630177514792899,0.9674556213017751,0.9704142011834319,0.9585798816568047,0.9748520710059172,0.9644970414201184,0.9585798816568047,0.9630177514792899,0.9511834319526628,0.9600591715976331,676,135,5
7,0.9625779625779626,0.9667359667359667,0.9480249480249481,0.9604989604989604,0.9334719334719335,0.9501039501039501,0.9542619542619543,0.9688149688149688,0.9397089397089398,0.9501039501039501,481,96,5
8,0.9025641025641026,0.9076923076923077,0.9435897435897436,0.9435897435897436,0.9076923076923077,0.8564102564102565,0.9282051282051282,0.8923076923076922,0.9128205128205128,0.8717948717948718,195,39,5
9,0.9727177334732424,0.9779643231899265,0.9758656873032528,0.9853095487932844,0.9664218258132214,0.9779643231899265,0.9779643231899265,0.9664218258132214,0.9674711437565582,0.9769150052465897,953,190,5
10,0.9056603773584906,0.8867924528301887,0.8301886792452831,0.7735849056603774,0.8679245283018868,0.8490566037735849,0.8490566037735849,0.8679245283018868,0.8679245283018868,0.8301886792452831,53,10,5
11,0.8601036269430051,0.8756476683937824,0.8704663212435233,0.8393782383419689,0.8341968911917098,0.8963730569948186,0.8601036269430051,0.8911917098445596,0.8549222797927462,0.8756476683937824,193,38,5
12,0.9919743178170144,0.9910570969961018,0.9910570969961018,0.9910570969961018,0.9917450126117863,0.9922036230222426,0.9917450126117863,0.9928915386379271,0.99128640220133,0.9928915386379271,4361,872,5
13,0.9740406320541761,0.9740406320541761,0.9717832957110609,0.9808126410835214,0.9695259593679458,0.9706546275395034,0.9706546275395034,0.9729119638826185,0.9774266365688488,0.9672686230248307,886,177,5
14,0.9936658749010293,0.9936658749010293,0.9935075217735551,0.9928741092636579,0.9925574030087094,0.9950910530482977,0.991765637371338,0.9938242280285036,0.9930324623911322,0.9936658749010293,6315,1263,5
16,0.9362416107382551,0.9697986577181208,0.9496644295302014,0.9563758389261745,0.9697986577181208,0.9496644295302014,0.9429530201342282,0.9664429530201343,0.9563758389261745,0.9597315436241611,298,59,5
17,0.9683426443202979,0.9720670391061452,0.9711359404096834,0.9664804469273743,0.9674115456238361,0.9636871508379888,0.9683426443202979,0.9720670391061452,0.9692737430167597,0.9599627560521415,1074,214,5
18,0.9285714285714286,0.9132653061224489,0.923469387755102,0.9260204081632653,0.9591836734693877,0.9464285714285714,0.9285714285714286,0.9413265306122449,0.9183673469387755,0.9362244897959183,392,78,5
19,0.9935455152459381,0.9935455152459381,0.9897618517694191,0.9904295570888048,0.991542399287781,0.9890941464500334,0.9897618517694191,0.9910972624081905,0.9913198308479858,0.9895392833296238,4493,898,5
20,0.9497098646034816,0.9206963249516441,0.9342359767891683,0.9342359767891683,0.9400386847195358,0.9400386847195358,0.9516441005802708,0.9361702127659575,0.9439071566731141,0.941972920696325,517,103,5
21,0.9647058823529412,0.9680672268907563,0.9613445378151261,0.9630252100840336,0.9630252100840336,0.9680672268907563,0.9714285714285714,0.9529411764705882,0.9613445378151261,0.9697478991596639,595,119,5
22,0.8861788617886179,0.9390243902439024,0.9227642276422764,0.9105691056910569,0.9308943089430894,0.8902439024390244,0.8983739837398375,0.9065040650406504,0.9186991869918699,0.9024390243902439,246,49,5
23,0.9952738990332975,0.9963480128893663,0.9952738990332975,0.99484425349087,0.9944146079484425,0.9954887218045113,0.9944146079484425,0.9959183673469387,0.9944146079484425,0.9959183673469387,4655,931,5
24,0.6799999999999999,0.36,0.6,0.52,0.48,0.56,0.56,0.48,0.31999999999999995,0.48,25,5,5
