1_2,1_3,1_4,1_5,2_3,2_4,2_5,3_4,3_5,4_5,num_stmt,num_buckets,bucket_size
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,5
0.33333333333333337,0.6666666666666667,0.6666666666666667,0.33333333333333337,0.6666666666666667,0.6666666666666667,0.33333333333333337,0.6666666666666667,0.6666666666666667,0.6666666666666667,3,2,5
0.8,0.8,0.8,0.6,0.6,0.4,0.4,0.4,0.4,0.6,5,3,5
0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,3,4,5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,5
0.8,0.7,0.8,0.85,0.8,0.65,0.7,0.65,0.7,0.65,20,6,5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,5
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,8,5
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,9,5
0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,6,10,5
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,11,5
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,12,5
0.6666666666666667,0.33333333333333337,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,3,13,5
0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,5,14,5
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,15,5
0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,6,16,5
0.8,0.8,0.8,0.6,0.8,0.8,0.8,0.6,0.8,0.8,5,17,5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,18,5
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,4,20,5
0.4,0.6,0.8,0.8,0.6,0.6,0.6,0.8,0.6,0.6,5,21,5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,22,5
0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,9,23,5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,24,5
0.8333333333333334,0.6666666666666667,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,6,25,5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,26,5
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,27,5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,28,5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,29,5
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,30,5
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,31,5
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,32,5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,33,5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34,5
0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,3,35,5
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,36,5
0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,2,37,5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38,5
