version,1_2,1_3,1_4,1_5,2_3,2_4,2_5,3_4,3_5,4_5,num_stmt,num_buckets,bucket_size
1,0.9936452917388793,0.9612940496822646,0.9994222992489891,0.9994222992489891,0.8856152512998267,0.9959560947429231,0.9907567879838244,0.9948006932409013,0.9994222992489891,0.9948006932409013,1731,346,5
2,0.8924731182795699,0.8602150537634409,0.946236559139785,0.956989247311828,0.946236559139785,0.935483870967742,0.8709677419354839,0.9139784946236559,0.956989247311828,0.9247311827956989,93,18,5
3,0.930354033662217,0.9965177016831108,0.9413813116656994,0.9994196169471852,0.9408009286128844,0.9645966337782936,0.9936157864190366,0.9994196169471852,0.9994196169471852,0.9994196169471852,1723,344,5
4,0.9365079365079365,0.9365079365079365,0.9682539682539683,0.9682539682539683,0.9365079365079365,0.9523809523809523,0.8888888888888888,0.9047619047619048,0.9523809523809523,0.9365079365079365,63,12,5
5,0.8607594936708861,0.8354430379746836,0.7721518987341772,0.8354430379746836,0.9240506329113924,0.9113924050632911,0.9240506329113924,0.8734177215189873,0.9240506329113924,0.9240506329113924,79,15,5
6,0.9957401490947817,0.9630812921547746,0.9996450124245652,0.9705360312389066,0.9978700745473909,0.9971600993965212,0.9616613418530351,0.9996450124245652,0.9900603478878239,0.9985800496982605,2817,563,5
7,0.9994585814834868,0.9675148890092041,0.9366540335679481,0.9994585814834868,0.9382782891174878,0.9994585814834868,0.9983757444504602,0.9604764482945317,0.9994585814834868,0.9978343259339469,1847,369,5
8,0.9984802431610942,0.9984802431610942,0.9924012158054711,0.9984802431610942,0.9984802431610942,0.993920972644377,0.9984802431610942,0.9908814589665653,0.9984802431610942,0.9544072948328267,658,131,5
9,0.9985590778097982,0.9956772334293948,0.9582132564841499,0.9639769452449568,0.9855907780979827,0.9985590778097982,0.9899135446685879,0.9985590778097982,0.9971181556195965,0.9582132564841499,694,138,5
10,0.9728571428571429,0.9528571428571428,0.9971428571428571,0.9714285714285714,0.99,0.9985714285714286,0.9285714285714286,0.9985714285714286,0.9985714285714286,0.9914285714285714,700,140,5
11,0.8909090909090909,0.8545454545454545,0.9636363636363636,0.7818181818181819,0.9090909090909091,0.8727272727272728,0.9818181818181818,0.9090909090909091,0.9090909090909091,0.9272727272727272,55,11,5
12,0.8627450980392157,0.8823529411764706,0.8627450980392157,0.7843137254901961,0.9411764705882353,0.9411764705882353,0.8823529411764706,0.9019607843137255,0.8431372549019608,0.8235294117647058,51,10,5
13,0.8428571428571429,0.9571428571428572,0.8,0.9,0.9285714285714286,0.8285714285714285,0.8571428571428572,0.9285714285714286,0.9714285714285714,0.8571428571428572,70,14,5
14,0.999236641221374,0.9946564885496183,0.999236641221374,0.9961832061068703,0.999236641221374,0.999236641221374,0.999236641221374,0.999236641221374,0.9641221374045802,0.999236641221374,1310,262,5
15,0.9976990335941095,0.9967786470317533,0.9995398067188219,0.9995398067188219,0.9990796134376438,0.970547630004602,0.9981592268752876,0.9995398067188219,0.9963184537505753,0.9972388403129314,2173,434,5
