version,1_2,1_3,1_4,1_5,2_3,2_4,2_5,3_4,3_5,4_5,num_stmt
1,0.9985724482512491,0.9992862241256245,0.9992862241256245,0.9989293361884368,0.9985724482512491,0.9989293361884368,0.9985724482512491,0.9989293361884368,0.9985724482512491,0.9989293361884368,2802
2,0.9978571428571429,0.9992857142857143,0.9985714285714286,0.9985714285714286,0.9992857142857143,0.9992857142857143,0.9992857142857143,0.9992857142857143,0.9985714285714286,0.9985714285714286,1400
3,0.9997016706443914,0.9997016706443914,0.9985083532219571,0.9988066825775657,0.9982100238663485,0.9997016706443914,0.9991050119331742,0.9997016706443914,0.9997016706443914,0.9982100238663485,3352
4,0.9995483288166215,0.9986449864498645,0.9995483288166215,0.9986449864498645,0.9995483288166215,0.9986449864498645,0.9986449864498645,0.9995483288166215,0.9986449864498645,0.9986449864498645,2214
5,0.9997648165569144,0.9992944496707432,0.9997648165569144,0.9990592662276576,0.9995296331138288,0.9995296331138288,0.9992944496707432,0.9997648165569144,0.9992944496707432,0.9997648165569144,4252
6,0.9988,0.998,0.9988,0.9992,0.9992,0.9988,0.998,0.9984,0.9984,0.998,2500
7,0.9957356076759062,0.9994669509594882,0.9968017057569296,0.997867803837953,0.9968017057569296,0.9957356076759062,0.9973347547974414,0.9973347547974414,0.9968017057569296,0.997867803837953,1876
8,0.9896373056994818,0.9792746113989638,0.9896373056994818,0.9896373056994818,0.9740932642487047,0.9740932642487047,0.9948186528497409,0.9844559585492227,0.9689119170984456,0.9740932642487047,193
9,0.9991181657848325,0.9995590828924162,0.9995590828924162,0.9995590828924162,0.9986772486772487,0.9977954144620811,0.9977954144620811,0.9977954144620811,0.9986772486772487,0.998236331569665,2268
10,0.9994444444444445,0.9972222222222222,0.9994444444444445,0.9988888888888889,0.9994444444444445,0.9977777777777778,0.9983333333333333,0.9994444444444445,0.9983333333333333,0.9983333333333333,1800
11,0.9979013641133263,0.9958027282266527,0.9989506820566632,0.9968520461699895,0.9989506820566632,0.9947534102833159,0.9989506820566632,0.9979013641133263,0.9979013641133263,0.9968520461699895,953
12,0.997444089456869,0.997444089456869,0.9980830670926517,0.9987220447284345,0.9987220447284345,0.9968051118210862,0.9980830670926517,0.9980830670926517,0.994888178913738,0.9980830670926517,1565
13,0.9975339087546239,0.998766954377312,0.9993834771886559,0.9969173859432799,0.9993834771886559,0.9993834771886559,0.9981504315659679,0.9975339087546239,0.9981504315659679,0.9981504315659679,1622
14,0.9986101459346769,0.9993050729673384,0.9986101459346769,0.9986101459346769,0.9979152189020153,0.9965253648366922,0.9986101459346769,0.9958304378040306,0.9979152189020153,0.9979152189020153,1439
15,0.998390989541432,0.996781979082864,0.999195494770716,0.998390989541432,0.999195494770716,0.997586484312148,0.996781979082864,0.99597747385358,0.999195494770716,0.997586484312148,1243
16,0.9991728701406121,0.9983457402812241,0.9950372208436724,0.9950372208436724,0.9991728701406121,0.9991728701406121,0.9991728701406121,0.9975186104218362,0.9983457402812241,0.9975186104218362,1209
17,0.9960861056751468,0.9941291585127201,0.9990215264187867,0.9951076320939335,0.9921722113502935,0.9960861056751468,0.99706457925636,0.9990215264187867,0.9941291585127201,0.9990215264187867,1022
18,0.9951028403525954,0.9970617042115573,0.9941234084231146,0.9941234084231146,0.9931439764936337,0.9960822722820764,0.9960822722820764,0.9990205680705191,0.9980411361410382,0.9951028403525954,1021
20,0.9978696207925011,0.9995739241585002,0.9995739241585002,0.9982956966340009,0.9987217724755006,0.9987217724755006,0.9991478483170004,0.9978696207925011,0.9995739241585002,0.9991478483170004,2347
21,0.9989361702127659,0.9989361702127659,0.9968085106382979,0.9968085106382979,0.9957446808510638,0.9968085106382979,0.9925531914893617,0.9968085106382979,0.9968085106382979,0.9957446808510638,940
22,0.9978517722878625,0.9978517722878625,0.9967776584317938,0.9957035445757251,0.9946294307196563,0.9989258861439313,0.9957035445757251,0.9989258861439313,0.9978517722878625,0.9957035445757251,931
23,0.9984415584415585,0.9994805194805195,0.9968831168831169,0.9994805194805195,0.9979220779220779,0.9994805194805195,0.9979220779220779,0.9994805194805195,0.9984415584415585,0.9979220779220779,1925
24,0.9997053624042428,0.9991160872127284,0.998526812021214,0.9994107248084856,0.9994107248084856,0.9991160872127284,0.9991160872127284,0.998526812021214,0.9991160872127284,0.9988214496169712,3394
25,0.9993932038834952,0.9996966019417476,0.9996966019417476,0.9993932038834952,0.997876213592233,0.9987864077669902,0.9990898058252428,0.9990898058252428,0.9990898058252428,0.9993932038834952,3296
26,0.9980314960629921,0.9986876640419947,0.9990157480314961,0.9990157480314961,0.9980314960629921,0.9983595800524935,0.9986876640419947,0.9986876640419947,0.9990157480314961,0.9990157480314961,3048
27,0.9980171844018506,0.9980171844018506,0.9966953073364178,0.9953734302709848,0.9966953073364178,0.998678122934567,0.9973562458691342,0.9980171844018506,0.9980171844018506,0.9973562458691342,1513
28,0.9984214680347278,0.9968429360694554,0.9984214680347278,0.9976322020520916,0.9992107340173638,0.9992107340173638,0.9992107340173638,0.9976322020520916,0.9984214680347278,0.9976322020520916,1267
29,0.9962962962962963,0.9969135802469136,0.9987654320987654,0.9993827160493827,0.9962962962962963,0.9987654320987654,0.9981481481481481,0.9981481481481481,0.9975308641975309,0.9975308641975309,1620
30,0.9948717948717949,0.9974358974358974,0.9961538461538462,0.9974358974358974,0.9961538461538462,0.9987179487179487,0.9948717948717949,0.9923076923076923,0.9961538461538462,0.9974358974358974,780
31,0.9986928104575163,0.996078431372549,0.9973856209150327,0.9934640522875817,0.996078431372549,0.9973856209150327,0.9947712418300654,0.9973856209150327,0.996078431372549,0.9986928104575163,765
32,0.9955185659411011,0.9980793854033291,0.998719590268886,0.9980793854033291,0.9974391805377721,0.9974391805377721,0.9974391805377721,0.9993597951344431,0.9980793854033291,0.9974391805377721,1562
33,0.9973770491803279,0.9973770491803279,0.9973770491803279,0.9986885245901639,0.9960655737704918,0.9967213114754099,0.9986885245901639,0.9960655737704918,0.9986885245901639,0.9973770491803279,1525
34,0.9985802176999526,0.9966871746332229,0.9981069569332702,0.9990534784666352,0.9981069569332702,0.9971604353999054,0.9990534784666352,0.9976336961665878,0.9995267392333176,0.9990534784666352,2113
35,0.99490538573508,0.9956331877729258,0.9978165938864629,0.9978165938864629,0.9992721979621543,0.9992721979621543,0.9956331877729258,0.9985443959243085,0.9985443959243085,0.9992721979621543,1374
36,0.9995085995085995,0.9980343980343981,0.9995085995085995,0.999017199017199,0.9980343980343981,0.9965601965601966,0.9970515970515971,0.9985257985257985,0.9985257985257985,0.9975429975429976,2035
