1_2,1_3,1_4,1_5,2_3,2_4,2_5,3_4,3_5,4_5,num_stmt,num_buckets,bucket_size
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,10
0.75,0.75,0.5,0.75,0.75,0.75,0.75,0.75,0.75,0.75,4,3,10
0.75,0.75,0.75,0.75,0.5,0.75,0.75,0.75,0.75,0.75,4,4,10
0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,2,5,10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,10
0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,5,7,10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9,10
0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,6,10,10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11,10
0.25,0.25,0.5,0.75,0.5,0.5,0.75,0.75,0.75,0.75,4,12,10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13,10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14,10
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,4,15,10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16,10
0.4285714285714286,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.2857142857142857,7,17,10
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.75,4,18,10
0.75,0.75,0.5,0.75,0.0,0.25,0.75,0.25,0.75,0.5,4,19,10
0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,2,20,10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21,10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,22,10
0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,3,23,10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,24,10
0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,2,25,10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,26,10
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,27,10
0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.5,2,28,10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,29,10
0.5882352941176471,0.7058823529411764,0.5294117647058824,0.47058823529411764,0.5882352941176471,0.2941176470588235,0.6470588235294117,0.6470588235294117,0.6470588235294117,0.7058823529411764,17,30,10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,31,10
0.75,0.75,0.75,0.75,0.5,0.75,0.75,0.75,0.75,0.75,4,32,10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,33,10
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,34,10
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,2,35,10
0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,3,36,10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,37,10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38,10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,39,10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,40,10
0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,5,41,10
0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,2,42,10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,43,10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,44,10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,45,10
0.4444444444444444,0.6666666666666667,0.7777777777777778,0.7777777777777778,0.6666666666666667,0.6666666666666667,0.7777777777777778,0.8888888888888888,0.4444444444444444,0.8888888888888888,9,46,10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,47,10
0.0,0.0,0.33333333333333337,0.0,0.0,0.33333333333333337,0.0,0.33333333333333337,0.0,0.33333333333333337,3,48,10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,49,10
0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,10,50,10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,51,10
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,52,10
