version,1_2,1_3,1_4,1_5,2_3,2_4,2_5,3_4,3_5,4_5,num_stmt,num_buckets,bucket_size
1,0.9842969307637401,0.9821556031406139,0.8922198429693077,0.9635974304068522,0.9925053533190579,0.9807280513918629,0.9197002141327624,0.9814418272662384,0.987152034261242,0.9810849393290507,2802,56,50
2,0.8478571428571429,0.725,0.9242857142857143,0.9507142857142857,0.945,0.855,0.9557142857142857,0.8914285714285715,0.9757142857142858,0.9742857142857143,1400,28,50
3,0.9988066825775657,0.9865751789976134,0.991945107398568,0.9752386634844868,0.9895584725536993,0.9952267303102625,0.9877684964200477,0.9528639618138425,0.9850835322195705,0.9874701670644391,3352,67,50
4,0.990063233965673,0.9688346883468835,0.9887082204155375,0.9887082204155375,0.9697380307136405,0.9887082204155375,0.975609756097561,0.9579945799457995,0.979223125564589,0.969286359530262,2214,44,50
5,0.9936500470366886,0.9771872060206961,0.985653809971778,0.9945907808090311,0.9738946378174976,0.965898400752587,0.9828316086547507,0.9656632173095014,0.9884760112888052,0.9837723424270931,4252,85,50
6,0.9776,0.986,0.9712,0.9832,0.9188000000000001,0.9852,0.9392,0.9872,0.9728,0.9896,2500,50,50
7,0.9712153518123667,0.9573560767590619,0.9808102345415778,0.9786780383795309,0.6167377398720683,0.9621535181236673,0.9605543710021321,0.9653518123667377,0.9728144989339019,0.896588486140725,1876,37,50
8,0.5595854922279793,0.47150259067357514,0.7875647668393783,0.7823834196891192,0.5751295336787565,0.7564766839378239,0.8756476683937824,0.6528497409326425,0.6735751295336787,0.6839378238341969,193,3,50
9,0.9885361552028219,0.9770723104056438,0.982363315696649,0.9748677248677249,0.9850088183421517,0.9810405643738977,0.9929453262786596,0.9347442680776015,0.9453262786596119,0.9810405643738977,2268,45,50
10,0.9488888888888889,0.765,0.97,0.9388888888888889,0.9722222222222222,0.9722222222222222,0.9544444444444444,0.94,0.9772222222222222,0.9711111111111111,1800,36,50
11,0.9286463798530955,0.9328436516264428,0.9213011542497377,0.8845750262329486,0.7817418677859391,0.9517313746065058,0.9412381951731374,0.9359916054564533,0.9538300104931794,0.9338929695697796,953,19,50
12,0.9079872204472843,0.9936102236421726,0.9763578274760384,0.8722044728434505,0.9782747603833866,0.984664536741214,0.9648562300319489,0.9297124600638977,0.9584664536741214,0.9226837060702875,1565,31,50
13,0.9611590628853267,0.9611590628853267,0.9173859432799014,0.9821208384710234,0.8692971639950678,0.9549938347718866,0.9525277435265105,0.9734895191122072,0.9716399506781751,0.9784217016029593,1622,32,50
14,0.9777623349548298,0.9312022237665045,0.9444058373870744,0.9214732453092426,0.9520500347463516,0.95135510771369,0.9680333564975677,0.9715079916608756,0.9624739402362752,0.9603891591382905,1439,28,50
