version,1_2,1_3,1_4,1_5,2_3,2_4,2_5,3_4,3_5,4_5,num_stmt,num_buckets,bucket_size
2,0.9743975903614458,0.9698795180722891,0.9721385542168675,0.9668674698795181,0.9631024096385542,0.9721385542168675,0.973644578313253,0.9698795180722891,0.9691265060240963,0.9698795180722891,1328,132,10
3,0.969047619047619,0.969047619047619,0.9702380952380952,0.969047619047619,0.9714285714285714,0.9702380952380952,0.969047619047619,0.9761904761904762,0.9726190476190476,0.9666666666666667,840,84,10
5,0.9154929577464789,0.9225352112676056,0.9366197183098591,0.9471830985915493,0.897887323943662,0.9330985915492958,0.926056338028169,0.9366197183098591,0.9119718309859155,0.9507042253521126,284,28,10
6,0.9541420118343196,0.9526627218934911,0.9556213017751479,0.9349112426035503,0.9541420118343196,0.9408284023668639,0.9541420118343196,0.9541420118343196,0.9408284023668639,0.9304733727810651,676,67,10
7,0.9604989604989604,0.9584199584199584,0.9438669438669438,0.972972972972973,0.9480249480249481,0.9604989604989604,0.972972972972973,0.9584199584199584,0.9584199584199584,0.9563409563409564,481,48,10
8,0.8923076923076922,0.8564102564102565,0.8564102564102565,0.8461538461538461,0.9128205128205128,0.882051282051282,0.8153846153846154,0.841025641025641,0.8615384615384616,0.8615384615384616,195,19,10
9,0.9706190975865687,0.9601259181532005,0.9779643231899265,0.9706190975865687,0.9674711437565582,0.9769150052465897,0.9758656873032528,0.9695697796432319,0.9706190975865687,0.9758656873032528,953,95,10
10,0.7924528301886793,0.7924528301886793,0.7735849056603774,0.8113207547169812,0.7924528301886793,0.7735849056603774,0.7735849056603774,0.7735849056603774,0.6981132075471699,0.7547169811320755,53,5,10
11,0.9015544041450777,0.8704663212435233,0.8808290155440415,0.8756476683937824,0.8860103626943006,0.8601036269430051,0.8756476683937824,0.8704663212435233,0.8704663212435233,0.8911917098445596,193,19,10
12,0.9908277917908737,0.9878468241229076,0.9908277917908737,0.99128640220133,0.9917450126117863,0.99128640220133,0.9917450126117863,0.9919743178170144,0.9924329282274708,0.9905984865856455,4361,436,10
13,0.963882618510158,0.9627539503386005,0.9616252821670429,0.9650112866817155,0.9650112866817155,0.9683972911963883,0.9627539503386005,0.9695259593679458,0.9695259593679458,0.963882618510158,886,88,10
14,0.9903404592240697,0.991132224861441,0.9914489311163895,0.9925574030087094,0.9916072842438638,0.9925574030087094,0.9901821060965954,0.991765637371338,0.9914489311163895,0.9912905779889153,6315,631,10
16,0.9295302013422819,0.8926174496644296,0.8993288590604027,0.8791946308724832,0.9161073825503355,0.9026845637583892,0.9093959731543624,0.9328859060402684,0.9060402684563759,0.9194630872483222,298,29,10
17,0.9711359404096834,0.9581005586592178,0.9683426443202979,0.9636871508379888,0.9636871508379888,0.9683426443202979,0.9599627560521415,0.9618249534450651,0.9636871508379888,0.9655493482309124,1074,107,10
18,0.951530612244898,0.9183673469387755,0.9438775510204082,0.9540816326530612,0.9464285714285714,0.9566326530612245,0.9438775510204082,0.9464285714285714,0.9719387755102041,0.9540816326530612,392,39,10
19,0.9879813042510572,0.9908746939683952,0.9902069886490096,0.9902069886490096,0.9913198308479858,0.9886490095704429,0.9910972624081905,0.9906521255286,0.9904295570888048,0.9926552414867572,4493,449,10
20,0.9361702127659575,0.9497098646034816,0.9516441005802708,0.9458413926499033,0.9400386847195358,0.9361702127659575,0.9632495164410058,0.9342359767891683,0.941972920696325,0.9342359767891683,517,51,10
21,0.9613445378151261,0.9596638655462185,0.9630252100840336,0.9630252100840336,0.9546218487394958,0.9596638655462185,0.9596638655462185,0.9563025210084034,0.9613445378151261,0.9865546218487395,595,59,10
22,0.8414634146341463,0.8536585365853658,0.8292682926829268,0.8495934959349594,0.8252032520325203,0.8211382113821138,0.8170731707317074,0.8130081300813008,0.8617886178861789,0.8292682926829268,246,24,10
23,0.9941997851772287,0.9922663802363051,0.9944146079484425,0.9935553168635876,0.9954887218045113,0.9950590762620838,0.9946294307196563,0.9944146079484425,0.9939849624060151,0.99484425349087,4655,465,10
24,0.4,0.36,0.36,0.31999999999999995,0.48,0.56,0.31999999999999995,0.31999999999999995,0.19999999999999996,0.31999999999999995,25,2,10
