version,1_2,1_3,1_4,1_5,2_3,2_4,2_5,3_4,3_5,4_5,num_stmt,num_buckets,bucket_size
1,0.9660956459671663,0.9575303354746609,0.9578872234118487,0.9582441113490364,0.9607423269093505,0.9610992148465382,0.9693076374018558,0.9618129907209136,0.9603854389721628,0.966452533904354,2802,56,50
2,0.9235714285714286,0.9357142857142857,0.9221428571428572,0.9278571428571428,0.9192857142857143,0.9242857142857143,0.9235714285714286,0.9228571428571428,0.9299999999999999,0.9171428571428571,1400,28,50
3,0.9695704057279236,0.9728520286396182,0.969272076372315,0.9686754176610979,0.9680787589498807,0.9737470167064439,0.9650954653937948,0.9701670644391408,0.9701670644391408,0.9695704057279236,3352,67,50
4,0.9480578139114725,0.9408310749774165,0.9467028003613369,0.941282746160795,0.94579945799458,0.94579945799458,0.940379403794038,0.9444444444444444,0.94579945799458,0.9494128274616079,2214,44,50
5,0.9767168391345249,0.9776575729068674,0.9769520225776105,0.9771872060206961,0.9764816556914393,0.977892756349953,0.9774223894637818,0.9785983066792098,0.9750705550329257,0.9764816556914393,4252,85,50
6,0.9604,0.9652000000000001,0.966,0.962,0.9596,0.9572,0.958,0.9612,0.956,0.9636,2500,50,50
7,0.9509594882729211,0.9488272921108742,0.9498933901918977,0.9461620469083156,0.9418976545842217,0.9461620469083156,0.9557569296375267,0.9450959488272921,0.9488272921108742,0.9493603411513859,1876,37,50
8,0.6424870466321244,0.7098445595854923,0.616580310880829,0.689119170984456,0.6839378238341969,0.7150259067357513,0.6528497409326425,0.6683937823834196,0.6787564766839378,0.7098445595854923,193,3,50
9,0.9466490299823633,0.9537037037037037,0.9501763668430335,0.9523809523809523,0.9497354497354498,0.9453262786596119,0.9440035273368607,0.9462081128747796,0.9541446208112875,0.9497354497354498,2268,45,50
10,0.94,0.9372222222222222,0.9388888888888889,0.9427777777777778,0.9299999999999999,0.935,0.9472222222222222,0.9405555555555556,0.9427777777777778,0.9472222222222222,1800,36,50
11,0.9055613850996852,0.9076600209863589,0.9181532004197271,0.9076600209863589,0.8992654774396642,0.9055613850996852,0.9150052465897167,0.9003147953830011,0.9160545645330536,0.8919202518363064,953,19,50
12,0.9303514376996805,0.9265175718849841,0.9284345047923322,0.9309904153354632,0.929073482428115,0.9277955271565496,0.929073482428115,0.9258785942492013,0.9258785942492013,0.918849840255591,1565,31,50
13,0.9420468557336621,0.937731196054254,0.9482120838471023,0.94019728729963,0.9451294697903823,0.9525277435265105,0.9494451294697904,0.9506781750924784,0.9506781750924784,0.9500616522811344,1622,32,50
14,0.935371785962474,0.9416261292564281,0.9464906184850591,0.9360667129951356,0.9534398888116747,0.9451007644197359,0.9291174426685198,0.9499652536483669,0.9485753995830438,0.9506601806810285,1439,28,50
15,0.9565567176186646,0.9485116653258246,0.9493161705551086,0.9525341914722446,0.9469026548672567,0.9629927594529364,0.9509251810136766,0.9420756234915527,0.9573612228479486,0.9557522123893806,1243,24,50
16,0.9222497932175352,0.9379652605459057,0.9371381306865177,0.9247311827956989,0.9272125723738627,0.9421009098428453,0.9330024813895782,0.9429280397022333,0.9288668320926385,0.9255583126550868,1209,24,50
17,0.9197651663405089,0.9227005870841487,0.9295499021526419,0.9246575342465754,0.9295499021526419,0.8992172211350293,0.9334637964774951,0.9315068493150684,0.9158512720156555,0.9129158512720157,1022,20,50
18,0.9000979431929481,0.8942213516160626,0.8726738491674828,0.921645445641528,0.9079333986287953,0.8952007835455436,0.8971596474045054,0.8981390793339863,0.9167482859941234,0.8893241919686582,1021,20,50
20,0.9505752023860247,0.9471665956540264,0.9454622922880273,0.9450362164465275,0.9467405198125266,0.9488708990200255,0.9467405198125266,0.9386450788240307,0.9497230507030251,0.9505752023860247,2347,46,50
21,0.9340425531914893,0.9340425531914893,0.9351063829787234,0.9478723404255319,0.9212765957446809,0.9340425531914893,0.9457446808510638,0.9382978723404255,0.9425531914893617,0.9446808510638298,940,18,50
22,0.924812030075188,0.9108485499462943,0.9172932330827068,0.9355531686358753,0.9301825993555317,0.9129967776584318,0.9054779806659505,0.9194414607948442,0.916219119226638,0.9022556390977443,931,18,50
23,0.9366233766233766,0.9537662337662338,0.9475324675324676,0.9490909090909091,0.9532467532467532,0.9485714285714286,0.9418181818181818,0.9506493506493506,0.9475324675324676,0.958961038961039,1925,38,50
24,0.9616971125515615,0.9599292869770183,0.9608131997642899,0.9619917501473187,0.9625810253388333,0.9634649381261049,0.9625810253388333,0.9622863877430761,0.9652327637006481,0.9628756629345905,3394,67,50
25,0.9605582524271845,0.9563106796116505,0.966626213592233,0.9593446601941747,0.960254854368932,0.9620752427184466,0.9635922330097088,0.9629854368932039,0.9608616504854369,0.9626820388349515,3296,65,50
26,0.9671916010498688,0.9616141732283464,0.9665354330708661,0.9648950131233596,0.9668635170603674,0.9648950131233596,0.9668635170603674,0.9665354330708661,0.9639107611548556,0.9639107611548556,3048,60,50
27,0.9180436219431592,0.9246530072703238,0.9286186384666226,0.9206873760740251,0.9253139458030403,0.9272967614011897,0.9114342366159947,0.9279576999339061,0.9286186384666226,0.9187045604758758,1513,30,50
