version,1_2,1_3,1_4,1_5,2_3,2_4,2_5,3_4,3_5,4_5,num_stmt
1,0.9992862241256245,0.9978586723768736,0.9982155603140613,0.9992862241256245,0.9989293361884368,0.9967880085653105,0.9985724482512491,0.9982155603140613,0.9978586723768736,0.9978586723768736,2802
2,0.9971428571428571,0.9978571428571429,0.9992857142857143,0.9964285714285714,0.9978571428571429,0.9978571428571429,0.9992857142857143,0.9964285714285714,0.9971428571428571,0.9978571428571429,1400
3,0.9991050119331742,0.9997016706443914,0.9991050119331742,0.9994033412887828,0.9997016706443914,0.9976133651551312,0.9985083532219571,0.9991050119331742,0.9997016706443914,0.9991050119331742,3352
4,0.997289972899729,0.9977416440831075,0.9968383017163505,0.9986449864498645,0.998193315266486,0.998193315266486,0.9977416440831075,0.999096657633243,0.9968383017163505,0.9986449864498645,2214
5,0.9990592662276576,0.9995296331138288,0.9995296331138288,0.9997648165569144,0.9995296331138288,0.9997648165569144,0.9995296331138288,0.9995296331138288,0.9997648165569144,0.9997648165569144,4252
6,0.9988,0.9992,0.9996,0.998,0.9992,0.9996,0.9976,0.9988,0.9992,0.9992,2500
7,0.9984008528784648,0.9989339019189766,0.9994669509594882,0.9984008528784648,0.9984008528784648,0.9989339019189766,0.9989339019189766,0.9984008528784648,0.9984008528784648,0.9984008528784648,1876
8,0.9948186528497409,0.9740932642487047,0.9844559585492227,0.9948186528497409,0.9948186528497409,0.9948186528497409,0.9948186528497409,0.9689119170984456,0.9689119170984456,0.9740932642487047,193
9,0.9986772486772487,0.9951499118165785,0.9986772486772487,0.9995590828924162,0.9977954144620811,0.9986772486772487,0.9977954144620811,0.9977954144620811,0.9986772486772487,0.9969135802469136,2268
10,0.9966666666666667,0.9966666666666667,0.9977777777777778,0.9966666666666667,0.9955555555555555,0.9977777777777778,0.9961111111111111,0.9977777777777778,0.9961111111111111,0.9972222222222222,1800
11,0.9968520461699895,0.9968520461699895,0.9989506820566632,0.9979013641133263,0.9947534102833159,0.9989506820566632,0.9968520461699895,0.9979013641133263,0.9947534102833159,0.9989506820566632,953
12,0.9993610223642172,0.9993610223642172,0.9987220447284345,0.997444089456869,0.997444089456869,0.9980830670926517,0.9955271565495207,0.997444089456869,0.9980830670926517,0.9968051118210862,1565
13,0.998766954377312,0.998766954377312,0.9969173859432799,0.9969173859432799,0.9993834771886559,0.9975339087546239,0.998766954377312,0.9993834771886559,0.9993834771886559,0.9981504315659679,1622
14,0.9993050729673384,0.9972202918693537,0.9993050729673384,0.9993050729673384,0.9993050729673384,0.9993050729673384,0.9972202918693537,0.9993050729673384,0.9993050729673384,0.9993050729673384,1439
15,0.999195494770716,0.999195494770716,0.999195494770716,0.997586484312148,0.999195494770716,0.996781979082864,0.999195494770716,0.998390989541432,0.999195494770716,0.999195494770716,1243
16,0.9991728701406121,0.9991728701406121,0.9991728701406121,0.9975186104218362,0.9991728701406121,0.9991728701406121,0.9983457402812241,0.9983457402812241,0.9991728701406121,0.9966914805624483,1209
17,0.9980430528375734,0.9990215264187867,0.9980430528375734,0.99706457925636,0.9980430528375734,0.9990215264187867,0.99706457925636,0.9990215264187867,0.99706457925636,0.9990215264187867,1022
18,0.9951028403525954,0.9990205680705191,0.9970617042115573,0.9980411361410382,0.9980411361410382,0.9951028403525954,0.9960822722820764,0.9951028403525954,0.9990205680705191,0.9980411361410382,1021
20,0.9987217724755006,0.9987217724755006,0.9974435449510013,0.9995739241585002,0.9978696207925011,0.9995739241585002,0.9995739241585002,0.9987217724755006,0.9995739241585002,0.9978696207925011,2347
21,0.997872340425532,0.9989361702127659,0.9946808510638298,0.9989361702127659,0.997872340425532,0.9989361702127659,0.9989361702127659,0.9989361702127659,0.9989361702127659,0.9989361702127659,940
22,0.9967776584317938,0.9989258861439313,0.9978517722878625,0.9989258861439313,0.9989258861439313,0.9967776584317938,0.9989258861439313,0.9989258861439313,0.9967776584317938,0.9989258861439313,931
