version,1_2,1_3,1_4,1_5,2_3,2_4,2_5,3_4,3_5,4_5,num_stmt
1,0.9971114962449451,0.997689196995956,0.997689196995956,0.9965337954939342,0.9965337954939342,0.9953783939919122,0.9971114962449451,0.9971114962449451,0.9965337954939342,0.9965337954939342,1731
2,0.967741935483871,0.978494623655914,0.978494623655914,0.956989247311828,0.9139784946236559,0.967741935483871,0.989247311827957,0.967741935483871,0.978494623655914,0.956989247311828,93
3,0.9953569355774812,0.9947765525246662,0.9936157864190366,0.9953569355774812,0.9965177016831108,0.9970980847359258,0.9953569355774812,0.9965177016831108,0.995937318630296,0.9936157864190366,1723
4,0.9841269841269842,0.9682539682539683,0.9523809523809523,0.9365079365079365,0.9047619047619048,0.9841269841269842,0.8571428571428572,0.9365079365079365,0.9523809523809523,0.9523809523809523,63
5,0.9620253164556962,0.9493670886075949,0.9620253164556962,0.8987341772151899,0.9367088607594937,0.9873417721518988,0.9493670886075949,0.9873417721518988,0.9240506329113924,0.9493670886075949,79
6,0.9960951366702165,0.9953851615193469,0.9960951366702165,0.9964501242456514,0.9971600993965212,0.9953851615193469,0.9957401490947817,0.9964501242456514,0.9964501242456514,0.9953851615193469,2817
7,0.9989171629669734,0.9972929074174337,0.9989171629669734,0.9983757444504602,0.9994585814834868,0.9989171629669734,0.9989171629669734,0.9978343259339469,0.9994585814834868,0.9989171629669734,1847
8,0.9954407294832827,0.9954407294832827,0.993920972644377,0.9984802431610942,0.9969604863221885,0.9984802431610942,0.9954407294832827,0.9984802431610942,0.9984802431610942,0.9954407294832827,658
9,0.9942363112391931,0.9827089337175793,0.9870317002881844,0.9899135446685879,0.9913544668587896,0.9884726224783862,0.9855907780979827,0.9870317002881844,0.9913544668587896,0.9899135446685879,694
10,0.9971428571428571,0.9971428571428571,0.9942857142857143,0.9871428571428571,0.9914285714285714,0.99,0.9857142857142858,0.9885714285714285,0.9985714285714286,0.9942857142857143,700
11,0.9454545454545454,0.9636363636363636,0.9272727272727272,0.8727272727272728,0.9272727272727272,0.9272727272727272,0.9636363636363636,0.9818181818181818,0.9818181818181818,0.9818181818181818,55
12,0.8627450980392157,0.9411764705882353,0.8627450980392157,0.9607843137254902,0.9803921568627451,0.9215686274509804,0.9411764705882353,0.9607843137254902,0.9607843137254902,0.9607843137254902,51
13,0.9142857142857143,0.9857142857142858,0.9857142857142858,0.9428571428571428,0.9714285714285714,0.9285714285714286,0.9857142857142858,0.9428571428571428,0.9857142857142858,0.9857142857142858,70
14,0.9954198473282443,0.9961832061068703,0.9954198473282443,0.9969465648854962,0.9954198473282443,0.9938931297709923,0.9946564885496183,0.9969465648854962,0.9969465648854962,0.9938931297709923,1310
15,0.9963184537505753,0.9958582604693972,0.9949378739070409,0.9972388403129314,0.9967786470317533,0.9949378739070409,0.9963184537505753,0.9953980671882191,0.9981592268752876,0.9967786470317533,2173
16,0.9972004479283315,0.9955207166853304,0.9988801791713325,0.9977603583426652,0.9988801791713325,0.9972004479283315,0.9977603583426652,0.9966405375139977,0.9977603583426652,0.9949608062709966,1786
17,0.9928286852589642,0.9928286852589642,0.9936254980079682,0.9952191235059761,0.9936254980079682,0.9936254980079682,0.9976095617529881,0.9944223107569721,0.9912350597609562,0.9920318725099602,1255
18,0.9961389961389961,0.9980694980694981,0.9980694980694981,0.9980694980694981,0.9942084942084942,0.9942084942084942,0.9961389961389961,0.9980694980694981,0.9903474903474904,0.9961389961389961,518
19,0.9523809523809523,0.9523809523809523,0.9682539682539683,0.9682539682539683,0.9682539682539683,0.9682539682539683,0.9365079365079365,0.9365079365079365,0.9523809523809523,0.8888888888888888,63
20,0.9961028838659393,0.9945440374123149,0.9922057677318784,0.9922057677318784,0.9929851909586905,0.9976617303195635,0.9945440374123149,0.9937646141855028,0.990646921278254,0.995323460639127,1283
21,0.9903225806451613,0.9774193548387097,0.9935483870967742,0.9935483870967742,0.9967741935483871,0.9903225806451613,0.9806451612903225,0.9870967741935484,0.9967741935483871,0.9870967741935484,310
22,0.9885057471264368,0.9885057471264368,0.9808429118773946,0.9846743295019157,0.9885057471264368,0.9885057471264368,0.9846743295019157,0.9846743295019157,0.9808429118773946,0.9961685823754789,261
23,0.9856115107913669,0.9904076738609112,0.9904076738609112,0.988009592326139,0.9928057553956835,0.988009592326139,0.9928057553956835,0.9856115107913669,0.9832134292565947,0.9832134292565947,417
24,0.9981203007518797,0.9974937343358397,0.9981203007518797,0.9968671679197995,0.9993734335839599,0.9987468671679198,0.9993734335839599,0.9981203007518797,0.9987468671679198,0.9981203007518797,1596
25,0.8846153846153846,0.8461538461538461,0.9230769230769231,0.8846153846153846,0.8846153846153846,0.8461538461538461,0.8846153846153846,0.8461538461538461,0.8846153846153846,0.8846153846153846,26
26,0.9912087912087912,0.9956043956043956,0.9868131868131869,0.9978021978021978,0.9956043956043956,0.9868131868131869,0.9956043956043956,0.9934065934065934,0.9868131868131869,0.9934065934065934,455
27,0.9976771196283392,0.9988385598141696,0.9982578397212544,0.9982578397212544,0.9994192799070848,0.9994192799070848,0.9976771196283392,0.9965156794425087,0.9982578397212544,0.9994192799070848,1722
28,0.9642857142857143,0.9285714285714286,0.9642857142857143,0.9821428571428571,0.9642857142857143,0.9107142857142857,0.9821428571428571,0.9821428571428571,0.9821428571428571,0.9642857142857143,56
