version,1_2,1_3,1_4,1_5,2_3,2_4,2_5,3_4,3_5,4_5,num_stmt,num_buckets,bucket_size
1,0.9919121894858464,0.9896013864818024,0.9884459849797804,0.9913344887348353,0.9855574812247256,0.9872905834777586,0.9884459849797804,0.9907567879838244,0.9855574812247256,0.9849797804737146,1731,346,5
2,0.935483870967742,0.9139784946236559,0.8817204301075269,0.9247311827956989,0.9032258064516129,0.9032258064516129,0.9032258064516129,0.8709677419354839,0.9247311827956989,0.8172043010752688,93,18,5
3,0.9866511897852582,0.9912942542077772,0.9901334881021474,0.9895531050493326,0.9889727219965178,0.9872315728380732,0.9907138711549622,0.987811955890888,0.9860708067324434,0.9930354033662218,1723,344,5
4,0.8888888888888888,0.9047619047619048,0.9047619047619048,0.8571428571428572,0.9365079365079365,0.9365079365079365,0.9047619047619048,0.9047619047619048,0.873015873015873,0.8571428571428572,63,12,5
5,0.8987341772151899,0.8987341772151899,0.8481012658227848,0.8734177215189873,0.8860759493670887,0.8860759493670887,0.9367088607594937,0.8860759493670887,0.9240506329113924,0.8987341772151899,79,15,5
6,0.9904153354632588,0.9893503727369543,0.9897053603123891,0.9861554845580405,0.9879304224352148,0.9900603478878239,0.9872204472843451,0.9925452609158679,0.9889953851615193,0.9914802981895634,2817,563,5
7,0.9907958852192745,0.989713048186248,0.9859231185706551,0.9902544667027612,0.9880887926367081,0.9913373037357878,0.9864645370871684,0.9886302111532215,0.9886302111532215,0.9886302111532215,1847,369,5
8,0.993920972644377,0.9817629179331308,0.9848024316109423,0.9772036474164134,0.993920972644377,0.9878419452887538,0.9848024316109423,0.9908814589665653,0.9893617021276596,0.9908814589665653,658,131,5
9,0.9899135446685879,0.9884726224783862,0.9769452449567724,0.9798270893371758,0.9942363112391931,0.984149855907781,0.9827089337175793,0.9927953890489913,0.9927953890489913,0.984149855907781,694,138,5
10,0.9871428571428571,0.9928571428571429,0.9828571428571429,0.9885714285714285,0.9842857142857143,0.9857142857142858,0.9814285714285714,0.9942857142857143,0.9971428571428571,0.9942857142857143,700,140,5
11,0.8,0.8363636363636364,0.9090909090909091,0.8545454545454545,0.7454545454545455,0.8727272727272728,0.8181818181818181,0.8,0.8363636363636364,0.8909090909090909,55,11,5
12,0.8235294117647058,0.7647058823529411,0.8627450980392157,0.8627450980392157,0.7843137254901961,0.7647058823529411,0.9411764705882353,0.9019607843137255,0.7647058823529411,0.9411764705882353,51,10,5
13,0.8142857142857143,0.8571428571428572,0.8428571428571429,0.8142857142857143,0.7857142857142857,0.8714285714285714,0.9285714285714286,0.8142857142857143,0.8857142857142857,0.8571428571428572,70,14,5
14,0.982442748091603,0.9755725190839695,0.9755725190839695,0.9801526717557252,0.9862595419847329,0.9801526717557252,0.9793893129770992,0.982442748091603,0.9916030534351145,0.9847328244274809,1310,262,5
15,0.9907961343764381,0.9917165209387943,0.9930971007823286,0.9898757478140819,0.9921767142199724,0.9894155545329039,0.9930971007823286,0.9926369075011505,0.9935572940635067,0.9898757478140819,2173,434,5
