version,1_2,1_3,1_4,1_5,2_3,2_4,2_5,3_4,3_5,4_5,num_stmt,num_buckets,bucket_size
2,0.9781626506024096,0.9841867469879518,0.9789156626506024,0.9789156626506024,0.9819277108433735,0.9819277108433735,0.9856927710843374,0.9796686746987951,0.9826807228915663,0.9804216867469879,1328,265,5
3,0.9785714285714285,0.9821428571428571,0.9785714285714285,0.9726190476190476,0.9809523809523809,0.9833333333333333,0.975,0.9797619047619047,0.9857142857142858,0.9880952380952381,840,168,5
5,0.9577464788732395,0.9507042253521126,0.9577464788732395,0.9471830985915493,0.9507042253521126,0.9683098591549296,0.9647887323943662,0.954225352112676,0.9683098591549296,0.9647887323943662,284,56,5
6,0.9733727810650887,0.9630177514792899,0.9600591715976331,0.9497041420118343,0.9585798816568047,0.9659763313609467,0.9600591715976331,0.9674556213017751,0.9497041420118343,0.9585798816568047,676,135,5
7,0.9812889812889813,0.972972972972973,0.9708939708939709,0.9833679833679834,0.9708939708939709,0.9708939708939709,0.972972972972973,0.9584199584199584,0.9708939708939709,0.9792099792099792,481,96,5
8,0.9538461538461538,0.9333333333333333,0.9384615384615385,0.8974358974358975,0.9179487179487179,0.9076923076923077,0.9487179487179487,0.9230769230769231,0.9230769230769231,0.9230769230769231,195,39,5
9,0.9853095487932844,0.9779643231899265,0.9905561385099685,0.9863588667366212,0.9863588667366212,0.9779643231899265,0.9821615949632738,0.9863588667366212,0.9853095487932844,0.9727177334732424,953,190,5
10,0.9056603773584906,0.8867924528301887,0.8301886792452831,0.7735849056603774,0.8679245283018868,0.8490566037735849,0.8490566037735849,0.8679245283018868,0.8679245283018868,0.8301886792452831,53,10,5
11,0.9119170984455959,0.8860103626943006,0.9326424870466321,0.9067357512953368,0.9119170984455959,0.927461139896373,0.9067357512953368,0.9119170984455959,0.9326424870466321,0.9119170984455959,193,38,5
12,0.9958725063058932,0.9944966750745242,0.994267369869296,0.9944966750745242,0.9961018115111213,0.9944966750745242,0.9944966750745242,0.9965604219215776,0.9958725063058932,0.9940380646640679,4361,872,5
13,0.9751693002257337,0.9695259593679458,0.9762979683972912,0.981941309255079,0.9796839729119639,0.9774266365688488,0.9762979683972912,0.9683972911963883,0.981941309255079,0.9774266365688488,886,177,5
14,0.9939825811559778,0.9946159936658749,0.9939825811559778,0.9942992874109263,0.9942992874109263,0.9950910530482977,0.995249406175772,0.9935075217735551,0.9930324623911322,0.9938242280285036,6315,1263,5
16,0.9496644295302014,0.9664429530201343,0.9563758389261745,0.9697986577181208,0.9630872483221476,0.9630872483221476,0.9664429530201343,0.9597315436241611,0.9530201342281879,0.9597315436241611,298,59,5
17,0.9739292364990689,0.9748603351955307,0.9813780260707635,0.9776536312849162,0.9729981378026071,0.9795158286778398,0.978584729981378,0.9748603351955307,0.9757914338919925,0.9823091247672253,1074,214,5
18,0.9693877551020408,0.9693877551020408,0.9719387755102041,0.9566326530612245,0.9591836734693877,0.9821428571428571,0.9719387755102041,0.9719387755102041,0.9668367346938775,0.9617346938775511,392,78,5
19,0.9933229468061429,0.9935455152459381,0.9944357890051191,0.9924326730469619,0.9935455152459381,0.9942132205653238,0.9926552414867572,0.9935455152459381,0.9937680836857333,0.9935455152459381,4493,898,5
20,0.9632495164410058,0.9593810444874274,0.9613152804642167,0.9555125725338491,0.97678916827853,0.965183752417795,0.9632495164410058,0.9555125725338491,0.9535783365570599,0.9593810444874274,517,103,5
21,0.9831932773109243,0.9714285714285714,0.9865546218487395,0.9899159663865547,0.9815126050420168,0.984873949579832,0.9899159663865547,0.973109243697479,0.9882352941176471,0.9815126050420168,595,119,5
22,0.9227642276422764,0.959349593495935,0.9390243902439024,0.9471544715447154,0.926829268292683,0.9349593495934959,0.9227642276422764,0.9390243902439024,0.8943089430894309,0.9349593495934959,246,49,5
23,0.9980665950590762,0.9967776584317938,0.99828141783029,0.9984962406015038,0.9961331901181525,0.99656283566058,0.9972073039742213,0.9967776584317938,0.99828141783029,0.9963480128893663,4655,931,5
24,0.64,0.56,0.72,0.6,0.64,0.6799999999999999,0.64,0.6799999999999999,0.4,0.6,25,5,5
