version,1_2,1_3,1_4,1_5,2_3,2_4,2_5,3_4,3_5,4_5,num_stmt
2,0.9992469879518072,0.9977409638554217,0.9992469879518072,0.9984939759036144,0.9977409638554217,0.9992469879518072,0.9977409638554217,0.9977409638554217,0.9977409638554217,0.9977409638554217,1328
3,0.9988095238095238,0.9988095238095238,0.9964285714285714,0.9976190476190476,0.9988095238095238,0.9988095238095238,0.9976190476190476,0.9988095238095238,0.9988095238095238,0.9976190476190476,840
5,0.9964788732394366,0.9964788732394366,0.9894366197183099,0.9894366197183099,0.9929577464788732,0.9894366197183099,0.9929577464788732,0.9929577464788732,0.9964788732394366,0.9929577464788732,284
6,0.9940828402366864,0.9940828402366864,0.9940828402366864,0.9985207100591716,0.9970414201183432,0.9955621301775148,0.9940828402366864,0.9985207100591716,0.9970414201183432,0.9955621301775148,676
7,0.997920997920998,0.997920997920998,0.9937629937629937,0.997920997920998,0.997920997920998,0.9916839916839917,0.997920997920998,0.997920997920998,0.9896049896049897,0.9958419958419958,481
8,0.9948717948717949,0.9897435897435898,0.9948717948717949,0.9948717948717949,0.9794871794871794,0.9846153846153847,0.9948717948717949,0.9846153846153847,0.9897435897435898,0.9948717948717949,195
9,0.9979013641133263,0.9989506820566632,0.9979013641133263,0.9989506820566632,0.9989506820566632,0.9979013641133263,0.9989506820566632,0.9989506820566632,0.9989506820566632,0.9968520461699895,953
10,0.9433962264150944,0.9056603773584906,0.9622641509433962,0.9433962264150944,0.9622641509433962,0.9622641509433962,0.9622641509433962,0.9622641509433962,0.9622641509433962,0.9622641509433962,53
11,0.9896373056994818,0.9896373056994818,0.9792746113989638,0.9896373056994818,0.9844559585492227,0.9948186528497409,0.9948186528497409,0.9896373056994818,0.9896373056994818,0.9948186528497409,193
12,0.9995413895895436,0.9993120843843155,0.9990827791790874,0.9993120843843155,0.9993120843843155,0.998624168768631,0.9993120843843155,0.9993120843843155,0.9995413895895436,0.9993120843843155,4361
13,0.9988713318284425,0.9977426636568849,0.9977426636568849,0.9966139954853274,0.9988713318284425,0.9932279909706546,0.9988713318284425,0.9988713318284425,0.9988713318284425,0.9943566591422122,886
14,0.9995249406175772,0.9998416468725257,0.9992082343626286,0.9996832937450515,0.9995249406175772,0.9988915281076801,0.9996832937450515,0.9992082343626286,0.9995249406175772,0.9990498812351544,6315
16,0.9932885906040269,0.9932885906040269,0.9966442953020134,0.9932885906040269,0.9966442953020134,0.9932885906040269,0.9966442953020134,0.9966442953020134,0.9932885906040269,0.9966442953020134,298
17,0.9972067039106145,0.9990689013035382,0.9972067039106145,0.9981378026070763,0.9972067039106145,0.9990689013035382,0.9990689013035382,0.9972067039106145,0.9990689013035382,0.9981378026070763,1074
18,0.9948979591836735,0.9974489795918368,0.9974489795918368,0.9948979591836735,0.9948979591836735,0.9897959183673469,0.9974489795918368,0.9923469387755102,0.9948979591836735,0.9923469387755102,392
19,0.9993322946806142,0.9991097262408191,0.9995548631204095,0.9995548631204095,0.9997774315602047,0.9993322946806142,0.9988871578010238,0.9995548631204095,0.9995548631204095,0.9993322946806142,4493
20,0.9980657640232108,0.9980657640232108,0.9961315280464217,0.9961315280464217,0.9980657640232108,0.9941972920696325,0.9980657640232108,0.9980657640232108,0.9941972920696325,0.9961315280464217,517
21,0.9983193277310924,0.9966386554621849,0.9983193277310924,0.9966386554621849,0.9983193277310924,0.9983193277310924,0.9983193277310924,0.9983193277310924,0.9983193277310924,0.9983193277310924,595
22,0.983739837398374,0.9959349593495935,0.9959349593495935,0.9878048780487805,0.9959349593495935,0.991869918699187,0.991869918699187,0.9959349593495935,0.9959349593495935,0.9959349593495935,246
23,0.9989258861439313,0.9991407089151451,0.9993555316863587,0.9989258861439313,0.9987110633727175,0.9995703544575725,0.9997851772287862,0.9997851772287862,0.9991407089151451,0.9995703544575725,4655
24,0.96,0.84,0.84,0.76,0.88,0.88,0.88,0.96,0.88,0.96,25
