version,1_2,1_3,1_4,1_5,2_3,2_4,2_5,3_4,3_5,4_5,num_stmt,num_buckets,bucket_size
2,0.9608433734939759,0.954066265060241,0.9631024096385542,0.954066265060241,0.9593373493975904,0.9608433734939759,0.9615963855421686,0.9585843373493976,0.963855421686747,0.9585843373493976,1328,132,10
3,0.9678571428571429,0.9630952380952381,0.9571428571428572,0.9642857142857143,0.9642857142857143,0.9583333333333334,0.955952380952381,0.9571428571428572,0.9595238095238096,0.9488095238095238,840,84,10
5,0.8802816901408451,0.869718309859155,0.8732394366197183,0.8450704225352113,0.8485915492957746,0.8626760563380281,0.8556338028169014,0.8661971830985915,0.8591549295774648,0.8626760563380281,284,28,10
6,0.9319526627218935,0.9304733727810651,0.9201183431952663,0.9260355029585798,0.9363905325443787,0.9349112426035503,0.9319526627218935,0.9319526627218935,0.9408284023668639,0.9363905325443787,676,67,10
7,0.9230769230769231,0.9501039501039501,0.9459459459459459,0.9313929313929314,0.9376299376299376,0.9313929313929314,0.9334719334719335,0.9542619542619543,0.9459459459459459,0.9313929313929314,481,48,10
8,0.8461538461538461,0.882051282051282,0.8769230769230769,0.8512820512820513,0.882051282051282,0.8923076923076922,0.8564102564102565,0.8974358974358975,0.8871794871794871,0.8871794871794871,195,19,10
9,0.9548793284365162,0.9569779643231899,0.9590766002098636,0.950682056663169,0.9622245540398741,0.9664218258132214,0.9622245540398741,0.9475341028331584,0.9538300104931794,0.9611752360965372,953,95,10
10,0.7924528301886793,0.7358490566037736,0.7547169811320755,0.7735849056603774,0.7169811320754718,0.7169811320754718,0.7169811320754718,0.8113207547169812,0.8490566037735849,0.6981132075471699,53,5,10
11,0.8031088082901554,0.8031088082901554,0.8290155440414508,0.8652849740932642,0.8134715025906736,0.7927461139896373,0.8393782383419689,0.8238341968911918,0.8134715025906736,0.8601036269430051,193,19,10
12,0.9876175189176795,0.9850951616601696,0.9834900252235725,0.9873882137124512,0.9844072460444853,0.985553772070626,0.9871589085072231,0.9862416876863105,0.986929603301995,0.9862416876863105,4361,436,10
13,0.9627539503386005,0.9616252821670429,0.963882618510158,0.9582392776523702,0.9683972911963883,0.9627539503386005,0.9650112866817155,0.9548532731376975,0.9616252821670429,0.95372460496614,886,88,10
14,0.9860649247822645,0.9878068091844814,0.9865399841646872,0.9860649247822645,0.9882818685669041,0.9879651623119556,0.9859065716547902,0.9865399841646872,0.9866983372921615,0.9849564528899446,6315,631,10
16,0.8959731543624161,0.8825503355704698,0.8825503355704698,0.8691275167785235,0.9194630872483222,0.8993288590604027,0.8993288590604027,0.8825503355704698,0.8993288590604027,0.8959731543624161,298,29,10
17,0.952513966480447,0.9655493482309124,0.9683426443202979,0.9655493482309124,0.9562383612662942,0.9581005586592178,0.9599627560521415,0.9674115456238361,0.9655493482309124,0.957169459962756,1074,107,10
18,0.8724489795918368,0.8928571428571429,0.8801020408163265,0.8826530612244898,0.8698979591836735,0.8673469387755102,0.8698979591836735,0.8877551020408163,0.8852040816326531,0.8724489795918368,392,39,10
19,0.9824170932561763,0.9835299354551524,0.9826396616959715,0.9813042510572001,0.9806365457378143,0.982194524816381,0.9799688404184287,0.9810816826174048,0.9828622301357668,0.9813042510572001,4493,449,10
20,0.9206963249516441,0.9264990328820116,0.9110251450676983,0.9245647969052224,0.9303675048355899,0.9264990328820116,0.9129593810444874,0.9226305609284333,0.9245647969052224,0.9168278529980658,517,51,10
21,0.9478991596638655,0.9529411764705882,0.9596638655462185,0.946218487394958,0.9445378151260504,0.9546218487394958,0.9613445378151261,0.9478991596638655,0.9428571428571428,0.9512605042016806,595,59,10
22,0.8170731707317074,0.8211382113821138,0.8536585365853658,0.8699186991869918,0.8658536585365854,0.8658536585365854,0.8577235772357723,0.8211382113821138,0.8617886178861789,0.8130081300813008,246,24,10
23,0.9954887218045113,0.9937701396348013,0.9926960257787325,0.99312567132116,0.9918367346938776,0.9929108485499463,0.99312567132116,0.9922663802363051,0.9918367346938776,0.9933404940923738,4655,465,10
24,0.4,0.4,0.4,0.31999999999999995,0.28,0.48,0.28,0.43999999999999995,0.31999999999999995,0.4,25,2,10
