version,1_2,1_3,1_4,1_5,2_3,2_4,2_5,3_4,3_5,4_5,num_stmt
1,0.9967880085653105,0.9982155603140613,0.9971448965024983,0.997501784439686,0.9978586723768736,0.9985724482512491,0.9985724482512491,0.9978586723768736,0.9971448965024983,0.9964311206281228,2802
2,0.9985714285714286,0.9978571428571429,0.9971428571428571,0.9992857142857143,0.9985714285714286,0.9964285714285714,0.9971428571428571,0.9992857142857143,0.9992857142857143,0.9978571428571429,1400
3,0.9988066825775657,0.9988066825775657,0.9991050119331742,0.9997016706443914,0.9982100238663485,0.9985083532219571,0.9976133651551312,0.9988066825775657,0.9994033412887828,0.9991050119331742,3352
4,0.995483288166215,0.9986449864498645,0.9977416440831075,0.998193315266486,0.9977416440831075,0.9977416440831075,0.997289972899729,0.998193315266486,0.9986449864498645,0.9986449864498645,2214
5,0.9997648165569144,0.9997648165569144,0.9995296331138288,0.9995296331138288,0.9990592662276576,0.9992944496707432,0.9992944496707432,0.9990592662276576,0.9995296331138288,0.9983537158984007,4252
6,0.9992,0.9984,0.9984,0.9988,0.9996,0.9996,0.9984,0.9988,0.9992,0.9988,2500
7,0.997867803837953,0.9989339019189766,0.9984008528784648,0.9984008528784648,0.9989339019189766,0.997867803837953,0.9968017057569296,0.9952025586353944,0.9994669509594882,0.997867803837953,1876
8,0.9844559585492227,0.9844559585492227,0.9792746113989638,0.9844559585492227,0.9792746113989638,0.9792746113989638,0.9896373056994818,0.9844559585492227,0.9740932642487047,0.9689119170984456,193
9,0.998236331569665,0.9977954144620811,0.9986772486772487,0.9969135802469136,0.9986772486772487,0.9991181657848325,0.9991181657848325,0.9986772486772487,0.9986772486772487,0.9986772486772487,2268
10,0.9983333333333333,0.9994444444444445,0.9966666666666667,0.9994444444444445,0.9966666666666667,0.9988888888888889,0.9972222222222222,0.9994444444444445,0.9972222222222222,0.9983333333333333,1800
11,0.9968520461699895,0.9947534102833159,0.9989506820566632,0.9958027282266527,0.9979013641133263,0.9989506820566632,0.9968520461699895,0.9979013641133263,0.9958027282266527,0.9968520461699895,953
12,0.9968051118210862,0.9993610223642172,0.9961661341853035,0.9968051118210862,0.9968051118210862,0.9987220447284345,0.9980830670926517,0.9980830670926517,0.9987220447284345,0.9987220447284345,1565
13,0.9981504315659679,0.9981504315659679,0.9963008631319359,0.9981504315659679,0.9981504315659679,0.9981504315659679,0.9981504315659679,0.9969173859432799,0.998766954377312,0.9993834771886559,1622
14,0.9986101459346769,0.9993050729673384,0.9986101459346769,0.9993050729673384,0.9993050729673384,0.9993050729673384,0.9993050729673384,0.9986101459346769,0.9979152189020153,0.9965253648366922,1439
15,0.999195494770716,0.999195494770716,0.995172968624296,0.997586484312148,0.995172968624296,0.99597747385358,0.995172968624296,0.996781979082864,0.995172968624296,0.996781979082864,1243
16,0.9983457402812241,0.9958643507030603,0.9975186104218362,0.9991728701406121,0.9950372208436724,0.9966914805624483,0.9966914805624483,0.9966914805624483,0.9991728701406121,0.9991728701406121,1209
17,0.9980430528375734,0.9990215264187867,0.9990215264187867,0.9960861056751468,0.9990215264187867,0.9921722113502935,0.9980430528375734,0.9990215264187867,0.99706457925636,0.9951076320939335,1022
18,0.9941234084231146,0.9960822722820764,0.9980411361410382,0.9970617042115573,0.9941234084231146,0.9980411361410382,0.9941234084231146,0.9980411361410382,0.9960822722820764,0.9960822722820764,1021
20,0.9974435449510013,0.9995739241585002,0.9987217724755006,0.9991478483170004,0.9987217724755006,0.9995739241585002,0.9974435449510013,0.9965913932680017,0.9987217724755006,0.9995739241585002,2347
21,0.9904255319148936,0.9946808510638298,0.9904255319148936,0.9957446808510638,0.9946808510638298,0.9936170212765958,0.9904255319148936,0.9957446808510638,0.9968085106382979,0.9925531914893617,940
22,0.9924812030075187,0.99140708915145,0.9957035445757251,0.9967776584317938,0.9978517722878625,0.9967776584317938,0.9946294307196563,0.9957035445757251,0.9989258861439313,0.9967776584317938,931
23,0.9994805194805195,0.9989610389610389,0.9989610389610389,0.9979220779220779,0.9989610389610389,0.9979220779220779,0.9979220779220779,0.9984415584415585,0.9994805194805195,0.9979220779220779,1925
24,0.9997053624042428,0.998526812021214,0.998526812021214,0.9997053624042428,0.9979375368296994,0.9991160872127284,0.9982321744254566,0.998526812021214,0.9988214496169712,0.9994107248084856,3394
25,0.9984830097087378,0.9987864077669902,0.9993932038834952,0.9990898058252428,0.9984830097087378,0.9972694174757282,0.9987864077669902,0.9984830097087378,0.9993932038834952,0.9984830097087378,3296
26,0.9980314960629921,0.9986876640419947,0.9993438320209974,0.9986876640419947,0.9990157480314961,0.9996719160104987,0.9990157480314961,0.9990157480314961,0.9996719160104987,0.9993438320209974,3048
27,0.9973562458691342,0.9966953073364178,0.9973562458691342,0.9980171844018506,0.9980171844018506,0.9973562458691342,0.9980171844018506,0.9980171844018506,0.998678122934567,0.998678122934567,1513
28,0.9960536700868192,0.994475138121547,0.9984214680347278,0.9952644041041832,0.9960536700868192,0.9976322020520916,0.9976322020520916,0.9952644041041832,0.9952644041041832,0.9968429360694554,1267
29,0.9987654320987654,0.9993827160493827,0.9969135802469136,0.9993827160493827,0.9981481481481481,0.9993827160493827,0.9987654320987654,0.9993827160493827,0.9993827160493827,0.9987654320987654,1620
30,0.9948717948717949,0.9974358974358974,0.9974358974358974,0.9948717948717949,0.9961538461538462,0.9948717948717949,0.9987179487179487,0.9961538461538462,0.9987179487179487,0.9974358974358974,780
31,0.9986928104575163,0.996078431372549,0.9934640522875817,0.9973856209150327,0.9973856209150327,0.9986928104575163,0.9986928104575163,0.9947712418300654,0.9986928104575163,0.9947712418300654,765
32,0.9967989756722151,0.9993597951344431,0.998719590268886,0.9974391805377721,0.998719590268886,0.9974391805377721,0.9980793854033291,0.998719590268886,0.9980793854033291,0.9993597951344431,1562
33,0.9954098360655738,0.9980327868852459,0.9986885245901639,0.999344262295082,0.9960655737704918,0.9960655737704918,0.999344262295082,0.9973770491803279,0.9986885245901639,0.9980327868852459,1525
