version,1_2,1_3,1_4,1_5,2_3,2_4,2_5,3_4,3_5,4_5,num_stmt
35,0.9980657640232108,0.9980657640232108,0.9980657640232108,0.9922630560928434,0.9961315280464217,0.9961315280464217,0.9961315280464217,0.9980657640232108,0.9941972920696325,0.9961315280464217,517
36,0.9844479004665629,0.9828926905132193,0.9828926905132193,0.9891135303265941,0.9860031104199067,0.9984447900466563,0.9860031104199067,0.9797822706065319,0.9828926905132193,0.9937791601866252,643
37,0.9988538681948425,0.9965616045845272,0.9959885386819485,0.997134670487106,0.997134670487106,0.9948424068767908,0.9977077363896848,0.9977077363896848,0.9959885386819485,0.9982808022922636,1745
38,0.9994110718492344,0.9992147624656459,0.9998036906164115,0.9996073812328229,0.9988221436984688,0.9996073812328229,0.9992147624656459,0.9998036906164115,0.9992147624656459,0.9992147624656459,5094
39,0.9991869918699187,0.9979674796747967,0.9995934959349594,0.998780487804878,0.9991869918699187,0.9995934959349594,0.9975609756097561,0.9991869918699187,0.9983739837398374,0.9979674796747967,2460
40,0.9975173783515392,0.9980139026812314,0.9980139026812314,0.9985104270109235,0.9965243296921549,0.9980139026812314,0.9965243296921549,0.9980139026812314,0.997020854021847,0.9985104270109235,2014
41,0.9994666666666666,0.9978666666666667,0.9984,0.9978666666666667,0.9978666666666667,0.9978666666666667,0.9989333333333333,0.9989333333333333,0.9978666666666667,0.9978666666666667,1875
42,0.9974043952240872,0.9975774355424813,0.9989617580896348,0.9980965564976639,0.9980965564976639,0.9984426371344524,0.9980965564976639,0.9980965564976639,0.9975774355424813,0.9979235161792698,5779
43,0.9982616253802694,0.9978270317253368,0.9969578444154715,0.9978270317253368,0.9986962190352021,0.9973924380704041,0.9965232507605389,0.9973924380704041,0.9986962190352021,0.9969578444154715,2301
44,0.9989633724948168,0.9986178299930891,0.9982722874913614,0.9961990324809952,0.9986178299930891,0.9979267449896337,0.997581202487906,0.9979267449896337,0.9989633724948168,0.9979267449896337,2894
45,0.9974126778783958,0.9928848641655886,0.9941785252263907,0.9941785252263907,0.9922380336351876,0.9974126778783958,0.9961190168175937,0.9974126778783958,0.9948253557567918,0.9935316946959897,1546
46,0.9970126960418223,0.9958924570575056,0.9966392830470501,0.9962658700522778,0.9973861090365945,0.9973861090365945,0.9966392830470501,0.9955190440627334,0.9951456310679612,0.9955190440627334,2678
47,0.9947702652222637,0.9977586850952559,0.9955173701905118,0.9966380276428838,0.9973851326111318,0.9970115801270079,0.9962644751587598,0.9966380276428838,0.9966380276428838,0.9955173701905118,2677
48,0.9993688860839381,0.9993688860839381,0.9993688860839381,0.9987377721678763,0.9990533291259073,0.9984222152098454,0.9984222152098454,0.9990533291259073,0.9993688860839381,0.9996844430419691,3169
49,0.9987673343605546,0.9984591679506933,0.9996918335901387,0.9987673343605546,0.9984591679506933,0.9996918335901387,0.9984591679506933,0.9987673343605546,0.9990755007704161,0.9996918335901387,3245
50,0.9977791878172588,0.9968274111675127,0.9971446700507615,0.9961928934010152,0.9958756345177665,0.9977791878172588,0.9980964467005076,0.9968274111675127,0.9974619289340102,0.9984137055837563,3152
51,0.9981844589687727,0.9978213507625272,0.9992737835875091,0.9985475671750181,0.9992737835875091,0.9981844589687727,0.9985475671750181,0.9989106753812637,0.9985475671750181,0.9981844589687727,2754
52,0.9976255088195387,0.9969470827679783,0.9969470827679783,0.9976255088195387,0.9986431478968792,0.9959294436906377,0.9976255088195387,0.9976255088195387,0.9966078697421981,0.998303934871099,2948
53,0.991128010139417,0.9936628643852978,0.991128010139417,0.9885931558935361,0.9923954372623575,0.9949302915082383,0.9936628643852978,0.9936628643852978,0.9974651457541192,0.9873257287705957,789
54,0.9989644459785986,0.9989644459785986,0.9993096306523991,0.9996548153261995,0.9989644459785986,0.9982740766309975,0.9986192613047981,0.9979288919571971,0.9989644459785986,0.9982740766309975,2897
55,0.9970745977571916,0.9960994636762555,0.9980497318381277,0.9956118966357874,0.9980497318381277,0.9975621647976597,0.9980497318381277,0.9965870307167235,0.9980497318381277,0.9965870307167235,2051
56,0.9988066825775657,0.9988066825775657,0.9992044550517104,0.9984089101034208,0.9980111376292761,0.9980111376292761,0.9984089101034208,0.9980111376292761,0.9980111376292761,0.9992044550517104,2514
57,0.9984633115635805,0.9976949673453708,0.9976949673453708,0.9984633115635805,0.9988474836726854,0.9980791394544756,0.9992316557817903,0.9976949673453708,0.9980791394544756,0.9984633115635805,2603
58,0.9996480112636396,0.9985920450545582,0.9985920450545582,0.9996480112636396,0.9996480112636396,0.9992960225272791,0.9992960225272791,0.9992960225272791,0.9996480112636396,0.9989440337909187,2841
59,0.9993057965984034,0.998958694897605,0.9982644914960084,0.9972231863936133,0.998958694897605,0.996876084692815,0.9986115931968067,0.9979173897952099,0.9979173897952099,0.9972231863936133,2881
60,0.9985625299472928,0.9980833732630571,0.9980833732630571,0.9980833732630571,0.9971250598945856,0.9985625299472928,0.9995208433157643,0.9980833732630571,0.9976042165788213,0.9985625299472928,2087
61,0.998707453683757,0.999138302455838,0.999138302455838,0.999569151227919,0.998707453683757,0.998707453683757,0.998707453683757,0.997414907367514,0.999569151227919,0.998707453683757,2321
62,0.9991099243435692,0.9986648865153538,0.9977748108589231,0.9995549621717846,0.9982198486871384,0.9986648865153538,0.9995549621717846,0.9995549621717846,0.9995549621717846,0.9991099243435692,2247
63,0.9971799210377891,0.9949238578680203,0.9971799210377891,0.9960518894529047,0.9994359842075579,0.9943598420755781,0.9994359842075579,0.9983079526226735,0.9971799210377891,0.9954878736604625,1773
64,0.9923780487804879,0.9878048780487805,0.9847560975609756,0.9923780487804879,0.9862804878048781,0.9954268292682927,0.9817073170731707,0.989329268292683,0.9862804878048781,0.9908536585365854,656
65,0.9997282608695652,0.998641304347826,0.9991847826086957,0.9994565217391305,0.9989130434782608,0.9980978260869565,0.998641304347826,0.9994565217391305,0.9997282608695652,0.9991847826086957,3680
66,0.9983155530600786,0.9977540707467715,0.9988770353733858,0.9977540707467715,0.9977540707467715,0.9966311061201573,0.9983155530600786,0.9994385176866929,0.9966311061201573,0.9988770353733858,1781
67,0.998533724340176,0.998533724340176,0.9970674486803519,0.998533724340176,0.998533724340176,0.998533724340176,0.9970674486803519,0.9956011730205279,0.998533724340176,0.998533724340176,682
